,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__class_weight,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
37,0.6523886919021606,0.020226640388637314,0.08011849721272786,0.012978693106163884,4.614603929352259,,6.551625502782068,0.00016556386517736148,sigmoid,"{'svc__C': 4.614603929352259, 'svc__class_weight': None, 'svc__degree': 6.551625502782068, 'svc__gamma': 0.00016556386517736148, 'svc__kernel': 'sigmoid'}",0.7790886167146974,0.7759365994236311,0.8079971181556196,0.8210554755043228,0.8437554738132773,0.7832369942196532,0.8018450463052001,0.02482852802026343,25
38,1.544053276379903,0.04023337185835223,0.23446873823801676,0.025526739215487284,1.30406548687337,balanced,2.045495364006791,0.00023339607219434013,sigmoid,"{'svc__C': 1.30406548687337, 'svc__class_weight': 'balanced', 'svc__degree': 2.045495364006791, 'svc__gamma': 0.00023339607219434013, 'svc__kernel': 'sigmoid'}",0.7752161383285303,0.8509546109510087,0.8765309798270894,0.892471181556196,0.8770362585391487,0.8272218208092486,0.8499051650018704,0.03947780423417386,1
39,2.250968893369039,0.026413489705157046,0.3366331656773885,0.014999745323175351,153.26105487429385,,3.0553671021534483,2.354043386043605,poly,"{'svc__C': 153.26105487429385, 'svc__class_weight': None, 'svc__degree': 3.0553671021534483, 'svc__gamma': 2.354043386043605, 'svc__kernel': 'poly'}",0.7045208933717579,0.8030439481268012,0.8424891930835735,0.8476224783861672,0.7994394815204063,0.8033778901734104,0.8000823141103529,0.0469227042922241,28
40,1.2029225826263428,0.09776433248388855,0.1356454292933146,0.0097496613257651,49.57484384920177,balanced,2.61570895712354,2.937405718542861,sigmoid,"{'svc__C': 49.57484384920177, 'svc__class_weight': 'balanced', 'svc__degree': 2.61570895712354, 'svc__gamma': 2.937405718542861, 'svc__kernel': 'sigmoid'}",0.7003782420749279,0.7572946685878962,0.5834834293948127,0.5716858789625361,0.6581713084603258,0.6262644508670521,0.6495463297245917,0.0648544274705225,78
41,1.1000738143920898,0.054761037205220145,0.26950188477834064,0.020198634450507607,174.38454300945517,,6.081715721954364,0.0024760389393373287,rbf,"{'svc__C': 174.38454300945517, 'svc__class_weight': None, 'svc__degree': 6.081715721954364, 'svc__gamma': 0.0024760389393373287, 'svc__kernel': 'rbf'}",0.7264949567723344,0.7626981268011528,0.8114193083573487,0.7819704610951008,0.7902434752145735,0.7698699421965318,0.7737827117395071,0.026232355775687957,43
42,1.118672291437785,0.027291559931856793,0.17727204163869223,0.0049634396694412134,103.51290654675846,balanced,5.698509279659264,0.01927061259643758,sigmoid,"{'svc__C': 103.51290654675846, 'svc__class_weight': 'balanced', 'svc__degree': 5.698509279659264, 'svc__gamma': 0.01927061259643758, 'svc__kernel': 'sigmoid'}",0.5949207492795389,0.6848883285302594,0.6605727665706052,0.6431015850144093,0.6897004729374672,0.7059248554913296,0.6631847929706015,0.03667645763736271,76
43,0.6318478584289551,0.01575128754529057,0.05798264344533285,0.00514953641337837,12.83638332484006,,5.858731456486932,0.03695871959019072,sigmoid,"{'svc__C': 12.83638332484006, 'svc__class_weight': None, 'svc__degree': 5.858731456486932, 'svc__gamma': 0.03695871959019072, 'svc__kernel': 'sigmoid'}",0.5815922190201729,0.6376080691642652,0.6041966858789625,0.5635806916426513,0.6473112629181994,0.633760838150289,0.6113416277957567,0.03083165614980778,84
44,0.7014933029810587,0.03582536380690586,0.09812668959299724,0.012885047864801184,0.1469117539027217,,3.4389948074801797,0.00013468608215517377,sigmoid,"{'svc__C': 0.1469117539027217, 'svc__class_weight': None, 'svc__degree': 3.4389948074801797, 'svc__gamma': 0.00013468608215517377, 'svc__kernel': 'sigmoid'}",0.7768371757925072,0.7862031700288186,0.8106988472622478,0.816192363112392,0.8300928358731827,0.7816112716763006,0.8002726106242415,0.019777112610977893,27
45,1.269797722498576,0.097838993455178,0.19236695766448975,0.02929030001467346,119.99724534732228,balanced,4.220440185471096,8.499582568442674,sigmoid,"{'svc__C': 119.99724534732228, 'svc__class_weight': 'balanced', 'svc__degree': 4.220440185471096, 'svc__gamma': 8.499582568442674, 'svc__kernel': 'sigmoid'}",0.5806015850144092,0.7536023054755043,0.5827629682997117,0.5736671469740634,0.6538798388509371,0.6242774566473989,0.6281318835436708,0.06285501288315173,82
46,2.510727842648824,0.05802529150865268,0.3495160738627116,0.0330298181841847,0.1946916998739044,balanced,4.7831404989438004,0.2338276585893775,poly,"{'svc__C': 0.1946916998739044, 'svc__class_weight': 'balanced', 'svc__degree': 4.7831404989438004, 'svc__gamma': 0.2338276585893775, 'svc__kernel': 'poly'}",0.6666966858789625,0.7430655619596541,0.7859329971181556,0.7749459654178674,0.7641443335084953,0.7140534682080926,0.7414731686818712,0.040736928887897456,51
47,0.6582402388254801,0.10083898062310452,0.06993357340494792,0.015808079274631636,135.1169902486548,,5.968484074015347,0.081243969288554,sigmoid,"{'svc__C': 135.1169902486548, 'svc__class_weight': None, 'svc__degree': 5.968484074015347, 'svc__gamma': 0.081243969288554, 'svc__kernel': 'sigmoid'}",0.566192363112392,0.58960734870317,0.5643912103746398,0.5162103746397695,0.6219127693116133,0.6014270231213874,0.576623514877162,0.03352386275276205,87
48,2.6260408957799277,0.03257031586064838,0.5773670276006063,0.04866388002317764,0.4775890452222753,balanced,6.86498397613043,2.1607566173919848,rbf,"{'svc__C': 0.4775890452222753, 'svc__class_weight': 'balanced', 'svc__degree': 6.86498397613043, 'svc__gamma': 2.1607566173919848, 'svc__kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,94
49,2.6861679951349893,0.056252390421280864,0.3602103392283122,0.026703611530892294,1.4600624445626806,,4.3478814939460655,6.963703014648613,poly,"{'svc__C': 1.4600624445626806, 'svc__class_weight': None, 'svc__degree': 4.3478814939460655, 'svc__gamma': 6.963703014648613, 'svc__kernel': 'poly'}",0.6666966858789625,0.7430655619596541,0.7859329971181556,0.7749459654178674,0.7641443335084953,0.7140534682080926,0.7414731686818712,0.040736928887897456,51
50,0.993162473042806,0.15768839228634748,0.10000944137573242,0.039916264119200136,271.6330977186643,,4.210059316485752,0.5259293300941164,sigmoid,"{'svc__C': 271.6330977186643, 'svc__class_weight': None, 'svc__degree': 4.210059316485752, 'svc__gamma': 0.5259293300941164, 'svc__kernel': 'sigmoid'}",0.5481808357348703,0.5780799711815562,0.5475504322766571,0.4879322766570605,0.6131546680679629,0.5926661849710982,0.5612607281482008,0.04020424573637282,93
51,2.334610422452291,0.054138212486514375,0.6189172267913818,0.05135098884525258,3.1525344345059887,balanced,5.586919930499862,3.3722951069196556,rbf,"{'svc__C': 3.1525344345059887, 'svc__class_weight': 'balanced', 'svc__degree': 5.586919930499862, 'svc__gamma': 3.3722951069196556, 'svc__kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,94
52,2.591696341832479,0.17088510035342047,0.4448891878128052,0.04439388353370929,0.3227863923106115,,6.93230061526352,0.07789451929999112,poly,"{'svc__C': 0.3227863923106115, 'svc__class_weight': None, 'svc__degree': 6.93230061526352, 'svc__gamma': 0.07789451929999112, 'svc__kernel': 'poly'}",0.6150036023054755,0.7127161383285303,0.7555835734870316,0.7374819884726225,0.7410229462252583,0.6791004335260116,0.706818113724155,0.047821325165930906,63
53,1.0287516514460247,0.18467227601806827,0.20237000783284506,0.02609638985808786,109.10643109374298,,3.4557383534597723,0.00012307131248089477,rbf,"{'svc__C': 109.10643109374298, 'svc__class_weight': None, 'svc__degree': 3.4557383534597723, 'svc__gamma': 0.00012307131248089477, 'svc__kernel': 'rbf'}",0.7290165706051873,0.7729646974063401,0.7835914985590778,0.7891750720461095,0.8497109826589595,0.7645411849710982,0.7815000010411288,0.03612704990960511,39
54,2.9717553853988647,0.032220359115493175,0.4025342067082723,0.053919797857621236,378.76522457885017,,4.7031140710461,3.497348372327501,poly,"{'svc__C': 378.76522457885017, 'svc__class_weight': None, 'svc__degree': 4.7031140710461, 'svc__gamma': 3.497348372327501, 'svc__kernel': 'poly'}",0.6666966858789625,0.7430655619596541,0.7859329971181556,0.7749459654178674,0.7641443335084953,0.7140534682080926,0.7414731686818712,0.040736928887897456,51
55,2.280022303263346,0.04700948766158944,0.2575407028198242,0.03871860765541655,520.4561536133756,,3.7398920840917818,0.00010452798212962913,poly,"{'svc__C': 520.4561536133756, 'svc__class_weight': None, 'svc__degree': 3.7398920840917818, 'svc__gamma': 0.00010452798212962913, 'svc__kernel': 'poly'}",0.7304574927953891,0.7648595100864553,0.817092939481268,0.7853025936599424,0.8222981257663339,0.7532514450867052,0.7788770178126824,0.03312790418252791,40
56,1.5263015031814575,0.20128177637073516,0.3605184555053711,0.05911937034257691,1.6310810869100127,balanced,4.995952052099601,0.001270457870017244,rbf,"{'svc__C': 1.6310810869100127, 'svc__class_weight': 'balanced', 'svc__degree': 4.995952052099601, 'svc__gamma': 0.001270457870017244, 'svc__kernel': 'rbf'}",0.7669308357348703,0.837986311239193,0.8734690201729106,0.8606808357348703,0.86197232440007,0.8022037572254336,0.8338738474178914,0.03780914907249634,8
57,2.855032444000244,0.022416649727392005,0.3974933624267578,0.010633167283424026,4.584234756848834,balanced,6.5362128524762895,0.0014318462895330053,poly,"{'svc__C': 4.584234756848834, 'svc__class_weight': 'balanced', 'svc__degree': 6.5362128524762895, 'svc__gamma': 0.0014318462895330053, 'svc__kernel': 'poly'}",0.7229827089337175,0.7903458213256485,0.7889949567723342,0.8176332853025936,0.8259765282886671,0.7220014450867052,0.7779891242849443,0.04144995518313352,42
58,2.6271443367004395,0.10878235935946227,0.47079519430796307,0.07796234375894637,620.3546240214137,,6.678083640429101,0.0021890315996270044,poly,"{'svc__C': 620.3546240214137, 'svc__class_weight': None, 'svc__degree': 6.678083640429101, 'svc__gamma': 0.0021890315996270044, 'svc__kernel': 'poly'}",0.6150036023054755,0.7127161383285303,0.7555835734870316,0.7374819884726225,0.7410229462252583,0.6791004335260116,0.706818113724155,0.047821325165930906,63
59,0.707829753557841,0.1076932160041519,0.059967994689941406,0.007682136386970322,35.4237203200134,,4.1115158137057355,0.2197180551875256,sigmoid,"{'svc__C': 35.4237203200134, 'svc__class_weight': None, 'svc__degree': 4.1115158137057355, 'svc__gamma': 0.2197180551875256, 'svc__kernel': 'sigmoid'}",0.5525936599423631,0.5855547550432276,0.5527737752161384,0.4919848703170029,0.6086004554212646,0.5892341040462428,0.5634569366643732,0.037707448885515284,90
60,1.3429004748662312,0.2008069152025113,0.20576655864715576,0.02691218604200174,1.349219178873295,balanced,6.748805707873746,0.6294738836966358,sigmoid,"{'svc__C': 1.349219178873295, 'svc__class_weight': 'balanced', 'svc__degree': 6.748805707873746, 'svc__gamma': 0.6294738836966358, 'svc__kernel': 'sigmoid'}",0.5751981268011527,0.6422910662824207,0.8011527377521613,0.7998919308357348,0.6572954983359608,0.7384393063583814,0.7023781110609687,0.0840470354900432,71
61,2.8700713316599527,0.25481864794385417,0.4391227165857951,0.0278191810202531,1.1658021477596925,,5.939596219079073,0.004302918311668618,poly,"{'svc__C': 1.1658021477596925, 'svc__class_weight': None, 'svc__degree': 5.939596219079073, 'svc__gamma': 0.004302918311668618, 'svc__kernel': 'poly'}",0.716228386167147,0.8126801152737753,0.8242975504322767,0.8291606628242075,0.8054825713785252,0.7922687861271676,0.7966863453671832,0.037954209769992565,36
62,2.364245057106018,0.18159097438941588,0.31233811378479004,0.007982510128350872,0.16438154785942877,,3.49193835581454,1.250788113340758,poly,"{'svc__C': 0.16438154785942877, 'svc__class_weight': None, 'svc__degree': 3.49193835581454, 'svc__gamma': 1.250788113340758, 'svc__kernel': 'poly'}",0.7045208933717579,0.8029538904899136,0.8424891930835735,0.8476224783861672,0.7994394815204063,0.8033778901734104,0.8000673045042048,0.046921768920370074,34
63,0.6633654435475668,0.06029191785180282,0.06496556599934895,0.006606142207437778,0.2548886113617185,,3.9651841832962265,0.8649551010905479,sigmoid,"{'svc__C': 0.2548886113617185, 'svc__class_weight': None, 'svc__degree': 3.9651841832962265, 'svc__gamma': 0.8649551010905479, 'svc__kernel': 'sigmoid'}",0.5455691642651297,0.5810518731988473,0.5440381844380403,0.49630763688760804,0.6188474338763357,0.5907695086705202,0.5627639668894135,0.03942687983242363,91
64,0.822242538134257,0.03316664610058,0.17565600077311197,0.012851959897370676,663.6661281166083,balanced,5.31486848250004,0.0005388311149292967,rbf,"{'svc__C': 663.6661281166083, 'svc__class_weight': 'balanced', 'svc__degree': 5.31486848250004, 'svc__gamma': 0.0005388311149292967, 'svc__kernel': 'rbf'}",0.7240634005763689,0.7672910662824207,0.7681015850144092,0.7735951008645534,0.7859520056051847,0.7632767341040463,0.7637133154078306,0.019133620437788854,49
65,1.196613073348999,0.22082155702644354,0.16781016190846762,0.01911342368830725,0.5178926545051493,balanced,6.511847289282279,0.5338936054974052,sigmoid,"{'svc__C': 0.5178926545051493, 'svc__class_weight': 'balanced', 'svc__degree': 6.511847289282279, 'svc__gamma': 0.5338936054974052, 'svc__kernel': 'sigmoid'}",0.6845280979827089,0.648414985590778,0.7962896253602305,0.5745677233429395,0.6565948502364688,0.7164920520231214,0.6794812224227078,0.0677436526538942,74
66,0.9593737125396729,0.02611905198376375,0.15521367390950522,0.01695683992469332,558.4818054573819,balanced,4.645715280203971,0.007283427143286846,sigmoid,"{'svc__C': 558.4818054573819, 'svc__class_weight': 'balanced', 'svc__degree': 4.645715280203971, 'svc__gamma': 0.007283427143286846, 'svc__kernel': 'sigmoid'}",0.6702089337175793,0.77710734870317,0.7210014409221902,0.7038904899135447,0.7586267297249956,0.7406069364161849,0.7285736465662774,0.03530001024938473,61
67,2.447325905164083,0.029900653224731934,0.3783523241678874,0.027777532255781067,4.131829435967513,,6.830272627678237,0.11078257437301618,poly,"{'svc__C': 4.131829435967513, 'svc__class_weight': None, 'svc__degree': 6.830272627678237, 'svc__gamma': 0.11078257437301618, 'svc__kernel': 'poly'}",0.6150036023054755,0.7127161383285303,0.7555835734870316,0.7374819884726225,0.7410229462252583,0.6791004335260116,0.706818113724155,0.047821325165930906,63
68,2.2931602795918784,0.02631057077225603,0.6384183565775553,0.021121123147770093,7.543054280271824,,2.7140473075093254,5.32649384760709,rbf,"{'svc__C': 7.543054280271824, 'svc__class_weight': None, 'svc__degree': 2.7140473075093254, 'svc__gamma': 5.32649384760709, 'svc__kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,94
69,0.7804161310195923,0.0316916660018459,0.09010183811187744,0.014531635623126548,1.0579766721520578,,5.150756734757367,0.00014786342983295347,sigmoid,"{'svc__C': 1.0579766721520578, 'svc__class_weight': None, 'svc__degree': 5.150756734757367, 'svc__gamma': 0.00014786342983295347, 'svc__kernel': 'sigmoid'}",0.7785482708933718,0.7760266570605188,0.8064661383285302,0.8183537463976945,0.8448940269749519,0.7835982658959538,0.8013145175918367,0.02479143536830396,26
70,1.0473519961039226,0.019916927011598303,0.36588068803151447,0.1460973155619387,2.4504769613322632,balanced,2.176872272557988,0.0010056871696361032,rbf,"{'svc__C': 2.4504769613322632, 'svc__class_weight': 'balanced', 'svc__degree': 2.176872272557988, 'svc__gamma': 0.0010056871696361032, 'svc__kernel': 'rbf'}",0.7669308357348704,0.8369956772334295,0.8651837175792507,0.852935878962536,0.8583815028901735,0.801842485549133,0.8303783496582322,0.03509060639522872,13
71,2.8811816374460855,0.08766695946399104,0.4086407423019409,0.023789438595827748,0.8168945151782344,balanced,4.632889699843112,0.8257684050859209,poly,"{'svc__C': 0.8168945151782344, 'svc__class_weight': 'balanced', 'svc__degree': 4.632889699843112, 'svc__gamma': 0.8257684050859209, 'svc__kernel': 'poly'}",0.6666966858789625,0.7430655619596541,0.7859329971181556,0.7749459654178674,0.7641443335084953,0.7140534682080926,0.7414731686818712,0.040736928887897456,51
